First Resource;Second Resource;Resource type;Time difference between them;Second Time difference between them;Median between them;Percentile 5 between them;Percentile 95 between them
1-https://abs.twimg.com/responsive-web/client-web/vendors~main.c1d6abe5.js;17-https://abs.twimg.com/responsive-web/client-web/bundle.ComposeMedia.f1662755.js;fetch;207.0;189.0;198.0;189.0;207.0
1-https://abs.twimg.com/responsive-web/client-web/vendors~main.c1d6abe5.js;18-https://abs.twimg.com/responsive-web/client-web/bundle.ConnectTab.b17793f5.js;fetch;221.0;209.0;215.0;209.0;221.0
1-https://abs.twimg.com/responsive-web/client-web/vendors~main.c1d6abe5.js;19-https://api.twitter.com/1.1/account/personalization/p13n_preferences.json;other;191.0;174.0;182.5;174.0;191.0
1-https://abs.twimg.com/responsive-web/client-web/vendors~main.c1d6abe5.js;20-https://api.twitter.com/1.1/account/personalization/sync_optout_settings.json;other;192.0;172.0;182.0;172.0;192.0
1-https://abs.twimg.com/responsive-web/client-web/vendors~main.c1d6abe5.js;21-https://abs.twimg.com/responsive-web/client-web/bundle.Conversation.3f314b95.js;fetch;206.0;185.0;195.5;185.0;206.0
1-https://abs.twimg.com/responsive-web/client-web/vendors~main.c1d6abe5.js;22-https://abs.twimg.com/responsive-web/client-web/bundle.ConversationParticipants.50512225.js;fetch;204.0;188.0;196.0;188.0;204.0
1-https://abs.twimg.com/responsive-web/client-web/vendors~main.c1d6abe5.js;23-https://abs.twimg.com/responsive-web/client-web/bundle.DMRichTextCompose.1ecb3185.js;fetch;225.0;175.0;200.0;175.0;225.0
1-https://abs.twimg.com/responsive-web/client-web/vendors~main.c1d6abe5.js;24-https://abs.twimg.com/responsive-web/client-web/bundle.DirectMessages.7929f015.js;fetch;199.0;185.0;192.0;185.0;199.0
1-https://abs.twimg.com/responsive-web/client-web/vendors~main.c1d6abe5.js;25-https://abs.twimg.com/responsive-web/client-web/bundle.Display.81a6a0f5.js;fetch;210.0;179.0;194.5;179.0;210.0
1-https://abs.twimg.com/responsive-web/client-web/vendors~main.c1d6abe5.js;26-https://abs.twimg.com/responsive-web/client-web/bundle.Download.528e10b5.js;fetch;224.0;192.0;208.0;192.0;224.0
1-https://abs.twimg.com/responsive-web/client-web/vendors~main.c1d6abe5.js;27-https://abs.twimg.com/responsive-web/client-web/bundle.Explore.160c2605.js;fetch;220.0;191.0;205.5;191.0;220.0
1-https://abs.twimg.com/responsive-web/client-web/vendors~main.c1d6abe5.js;28-https://abs.twimg.com/responsive-web/client-web/bundle.ExploreTopics.08332ba5.js;fetch;223.0;203.0;213.0;203.0;223.0
1-https://abs.twimg.com/responsive-web/client-web/vendors~main.c1d6abe5.js;29-https://abs.twimg.com/responsive-web/client-web/bundle.FollowerRequests.93dcf555.js;fetch;208.0;203.0;205.5;203.0;208.0
1-https://abs.twimg.com/responsive-web/client-web/vendors~main.c1d6abe5.js;30-https://abs.twimg.com/responsive-web/client-web/bundle.GenericTimeline.8898c485.js;fetch;210.0;205.0;207.5;205.0;210.0
1-https://abs.twimg.com/responsive-web/client-web/vendors~main.c1d6abe5.js;31-https://abs.twimg.com/responsive-web/client-web/bundle.GifSearch.860d5a25.js;fetch;208.0;203.0;205.5;203.0;208.0
1-https://abs.twimg.com/responsive-web/client-web/vendors~main.c1d6abe5.js;32-https://abs.twimg.com/responsive-web/client-web/bundle.HomeTimeline.47591f45.js;fetch;210.0;183.0;196.5;183.0;210.0
1-https://abs.twimg.com/responsive-web/client-web/vendors~main.c1d6abe5.js;33-https://abs.twimg.com/responsive-web/client-web/bundle.KeyboardShortcuts.4b89a7b5.js;fetch;209.0;208.0;208.5;208.0;209.0
1-https://abs.twimg.com/responsive-web/client-web/vendors~main.c1d6abe5.js;34-https://abs.twimg.com/responsive-web/client-web/bundle.LiveEvent.0ef98e55.js;fetch;206.0;185.0;195.5;185.0;206.0
1-https://abs.twimg.com/responsive-web/client-web/vendors~main.c1d6abe5.js;35-https://abs.twimg.com/responsive-web/client-web/bundle.LoggedOutHome.64591565.js;fetch;210.0;187.0;198.5;187.0;210.0
1-https://abs.twimg.com/responsive-web/client-web/vendors~main.c1d6abe5.js;36-https://abs.twimg.com/responsive-web/client-web/bundle.Login.c10dc445.js;fetch;205.0;190.0;197.5;190.0;205.0
1-https://abs.twimg.com/responsive-web/client-web/vendors~main.c1d6abe5.js;37-https://abs.twimg.com/responsive-web/client-web/bundle.Logout.5d1a8925.js;fetch;222.0;207.0;214.5;207.0;222.0
1-https://abs.twimg.com/responsive-web/client-web/vendors~main.c1d6abe5.js;38-https://abs.twimg.com/responsive-web/client-web/bundle.Moment.28e17375.js;fetch;224.0;206.0;215.0;206.0;224.0
1-https://abs.twimg.com/responsive-web/client-web/vendors~main.c1d6abe5.js;39-https://abs.twimg.com/responsive-web/client-web/bundle.MomentMaker.5fae57b5.js;fetch;136.0;136.0;136.0;136.0;136.0
1-https://abs.twimg.com/responsive-web/client-web/vendors~main.c1d6abe5.js;40-https://abs.twimg.com/responsive-web/client-web/bundle.MultiAccount.0a8798a5.js;fetch;224.0;188.0;206.0;188.0;224.0
1-https://abs.twimg.com/responsive-web/client-web/vendors~main.c1d6abe5.js;41-https://abs.twimg.com/responsive-web/client-web/bundle.NetworkInstrument.77e96205.js;script;250.0;171.0;210.5;171.0;250.0
1-https://abs.twimg.com/responsive-web/client-web/vendors~main.c1d6abe5.js;42-https://abs.twimg.com/responsive-web/client-web/bundle.NewsLanding.0f877985.js;fetch;224.0;209.0;216.5;209.0;224.0
1-https://abs.twimg.com/responsive-web/client-web/vendors~main.c1d6abe5.js;43-https://abs.twimg.com/responsive-web/client-web/bundle.NotMyAccount.49a42f15.js;fetch;225.0;207.0;216.0;207.0;225.0
1-https://abs.twimg.com/responsive-web/client-web/vendors~main.c1d6abe5.js;44-https://abs.twimg.com/responsive-web/client-web/bundle.NotificationDetail.ca3b4bb5.js;fetch;214.0;209.0;211.5;209.0;214.0
1-https://abs.twimg.com/responsive-web/client-web/vendors~main.c1d6abe5.js;45-https://abs.twimg.com/responsive-web/client-web/bundle.Notifications.95e3c2d5.js;fetch;208.0;191.0;199.5;191.0;208.0
1-https://abs.twimg.com/responsive-web/client-web/vendors~main.c1d6abe5.js;46-https://abs.twimg.com/responsive-web/client-web/bundle.Ocf.6a0022c5.js;script;249.0;157.0;203.0;157.0;249.0
1-https://abs.twimg.com/responsive-web/client-web/vendors~main.c1d6abe5.js;47-https://abs.twimg.com/responsive-web/client-web/bundle.Place.32e863e5.js;fetch;196.0;185.0;190.5;185.0;196.0
1-https://abs.twimg.com/responsive-web/client-web/vendors~main.c1d6abe5.js;48-https://api.twitter.com/1.1/users/phone_number_available.json?raw_phone_number=968597440;xhr;5.0;26.0;15.5;5.0;26.0
1-https://abs.twimg.com/responsive-web/client-web/vendors~main.c1d6abe5.js;49-https://abs.twimg.com/responsive-web/client-web/bundle.PlainTextCompose.15363145.js;fetch;223.0;208.0;215.5;208.0;223.0
1-https://abs.twimg.com/responsive-web/client-web/vendors~main.c1d6abe5.js;50-https://abs.twimg.com/responsive-web/client-web/bundle.ProfileRedirect.e163f3c5.js;fetch;224.0;211.0;217.5;211.0;224.0
1-https://abs.twimg.com/responsive-web/client-web/vendors~main.c1d6abe5.js;51-https://abs.twimg.com/responsive-web/client-web/bundle.QuoteTweetActivity.dc65c685.js;fetch;207.0;193.0;200.0;193.0;207.0
1-https://abs.twimg.com/responsive-web/client-web/vendors~main.c1d6abe5.js;52-https://abs.twimg.com/responsive-web/client-web/bundle.Report.9ac29175.js;fetch;206.0;191.0;198.5;191.0;206.0
1-https://abs.twimg.com/responsive-web/client-web/vendors~main.c1d6abe5.js;53-https://abs.twimg.com/responsive-web/client-web/bundle.RichTextCompose.ba3a2205.js;fetch;223.0;206.0;214.5;206.0;223.0
1-https://abs.twimg.com/responsive-web/client-web/vendors~main.c1d6abe5.js;54-https://abs.twimg.com/responsive-web/client-web/bundle.Search.b85ce6d5.js;fetch;205.0;190.0;197.5;190.0;205.0
1-https://abs.twimg.com/responsive-web/client-web/vendors~main.c1d6abe5.js;55-https://abs.twimg.com/responsive-web/client-web/bundle.Settings.ecea7bc5.js;fetch;206.0;190.0;198.0;190.0;206.0
1-https://abs.twimg.com/responsive-web/client-web/vendors~main.c1d6abe5.js;56-https://abs.twimg.com/responsive-web/client-web/bundle.SettingsInternals.6180a0f5.js;fetch;208.0;185.0;196.5;185.0;208.0
1-https://abs.twimg.com/responsive-web/client-web/vendors~main.c1d6abe5.js;57-https://abs.twimg.com/responsive-web/client-web/bundle.SettingsProfile.1d9aaa35.js;fetch;208.0;192.0;200.0;192.0;208.0
1-https://abs.twimg.com/responsive-web/client-web/vendors~main.c1d6abe5.js;58-https://abs.twimg.com/responsive-web/client-web/bundle.SettingsRevamp.5f741095.js;fetch;178.0;187.0;182.5;178.0;187.0
1-https://abs.twimg.com/responsive-web/client-web/vendors~main.c1d6abe5.js;59-https://abs.twimg.com/responsive-web/client-web/bundle.SettingsTransparency.70c54df5.js;fetch;202.0;188.0;195.0;188.0;202.0
1-https://abs.twimg.com/responsive-web/client-web/vendors~main.c1d6abe5.js;60-https://abs.twimg.com/responsive-web/client-web/bundle.SmsLogin.3ac9bda5.js;fetch;212.0;192.0;202.0;192.0;212.0
1-https://abs.twimg.com/responsive-web/client-web/vendors~main.c1d6abe5.js;61-https://abs.twimg.com/responsive-web/client-web/bundle.TopicPeek.fcd675e5.js;fetch;199.0;175.0;187.0;175.0;199.0
1-https://abs.twimg.com/responsive-web/client-web/vendors~main.c1d6abe5.js;62-https://abs.twimg.com/responsive-web/client-web/bundle.Topics.ccac6215.js;fetch;206.0;192.0;199.0;192.0;206.0
1-https://abs.twimg.com/responsive-web/client-web/vendors~main.c1d6abe5.js;63-https://abs.twimg.com/responsive-web/client-web/bundle.Trends.58fc8925.js;fetch;210.0;189.0;199.5;189.0;210.0
1-https://abs.twimg.com/responsive-web/client-web/vendors~main.c1d6abe5.js;64-https://abs.twimg.com/responsive-web/client-web/bundle.TweetActivity.5ce47be5.js;fetch;219.0;208.0;213.5;208.0;219.0
1-https://abs.twimg.com/responsive-web/client-web/vendors~main.c1d6abe5.js;65-https://abs.twimg.com/responsive-web/client-web/bundle.TweetMediaDetail.28de59d5.js;fetch;205.0;206.0;205.5;205.0;206.0
1-https://abs.twimg.com/responsive-web/client-web/vendors~main.c1d6abe5.js;66-https://abs.twimg.com/responsive-web/client-web/bundle.TweetMediaTags.c63676c5.js;fetch;203.0;183.0;193.0;183.0;203.0
1-https://abs.twimg.com/responsive-web/client-web/vendors~main.c1d6abe5.js;67-https://abs.twimg.com/responsive-web/client-web/bundle.Twitterversary.df0007b5.js;fetch;219.0;208.0;213.5;208.0;219.0
1-https://abs.twimg.com/responsive-web/client-web/vendors~main.c1d6abe5.js;68-https://abs.twimg.com/responsive-web/client-web/bundle.UserAvatar.160377f5.js;fetch;226.0;212.0;219.0;212.0;226.0
1-https://abs.twimg.com/responsive-web/client-web/vendors~main.c1d6abe5.js;69-https://abs.twimg.com/responsive-web/client-web/bundle.UserFollowLists.627ccb95.js;fetch;207.0;209.0;208.0;207.0;209.0
1-https://abs.twimg.com/responsive-web/client-web/vendors~main.c1d6abe5.js;70-https://abs.twimg.com/responsive-web/client-web/bundle.UserLists.2e80abb5.js;fetch;204.0;184.0;194.0;184.0;204.0
1-https://abs.twimg.com/responsive-web/client-web/vendors~main.c1d6abe5.js;71-https://abs.twimg.com/responsive-web/client-web/bundle.UserMoments.da83b3f5.js;fetch;205.0;205.0;205.0;205.0;205.0
1-https://abs.twimg.com/responsive-web/client-web/vendors~main.c1d6abe5.js;72-https://abs.twimg.com/responsive-web/client-web/bundle.UserProfile.08f9ee35.js;fetch;208.0;186.0;197.0;186.0;208.0
1-https://abs.twimg.com/responsive-web/client-web/vendors~main.c1d6abe5.js;73-https://abs.twimg.com/responsive-web/client-web/bundle.UserRedirect.45d40d95.js;fetch;226.0;210.0;218.0;210.0;226.0
1-https://abs.twimg.com/responsive-web/client-web/vendors~main.c1d6abe5.js;74-https://abs.twimg.com/responsive-web/client-web/loader.AbsolutePower.7afa1645.js;fetch;211.0;176.0;193.5;176.0;211.0
1-https://abs.twimg.com/responsive-web/client-web/vendors~main.c1d6abe5.js;75-https://abs.twimg.com/responsive-web/client-web/loader.AppModules.a3bc0635.js;script;250.0;183.0;216.5;183.0;250.0
1-https://abs.twimg.com/responsive-web/client-web/vendors~main.c1d6abe5.js;76-https://abs.twimg.com/responsive-web/client-web/loader.AudioOnlyVideoPlayer.2e540bf5.js;fetch;220.0;208.0;214.0;208.0;220.0
1-https://abs.twimg.com/responsive-web/client-web/vendors~main.c1d6abe5.js;77-https://abs.twimg.com/responsive-web/client-web/loader.DMDrawer.99bf2f35.js;fetch;202.0;193.0;197.5;193.0;202.0
1-https://abs.twimg.com/responsive-web/client-web/vendors~main.c1d6abe5.js;78-https://abs.twimg.com/responsive-web/client-web/loader.DashMenu.224a0d85.js;fetch;208.0;194.0;201.0;194.0;208.0
1-https://abs.twimg.com/responsive-web/client-web/vendors~main.c1d6abe5.js;79-https://abs.twimg.com/responsive-web/client-web/loader.ExploreSidebar.93a9eae5.js;fetch;210.0;194.0;202.0;194.0;210.0
1-https://abs.twimg.com/responsive-web/client-web/vendors~main.c1d6abe5.js;80-https://abs.twimg.com/responsive-web/client-web/loader.FeedbackSheet.0fc2cf95.js;fetch;222.0;208.0;215.0;208.0;222.0
1-https://abs.twimg.com/responsive-web/client-web/vendors~main.c1d6abe5.js;81-https://abs.twimg.com/responsive-web/client-web/loader.FeedbackTombstone.360641a5.js;fetch;225.0;207.0;216.0;207.0;225.0
1-https://abs.twimg.com/responsive-web/client-web/vendors~main.c1d6abe5.js;82-https://abs.twimg.com/responsive-web/client-web/loader.HWCard.3fb9c0d5.js;fetch;203.0;186.0;194.5;186.0;203.0
1-https://abs.twimg.com/responsive-web/client-web/vendors~main.c1d6abe5.js;83-https://abs.twimg.com/responsive-web/client-web/loader.NewTweetsPill.7954d725.js;fetch;225.0;209.0;217.0;209.0;225.0
1-https://abs.twimg.com/responsive-web/client-web/vendors~main.c1d6abe5.js;84-https://abs.twimg.com/responsive-web/client-web/loader.PeriscopeOverlay.9f730155.js;fetch;205.0;211.0;208.0;205.0;211.0
1-https://abs.twimg.com/responsive-web/client-web/vendors~main.c1d6abe5.js;85-https://abs.twimg.com/responsive-web/client-web/loader.ProfileClusterFollow.6e1fc6a5.js;fetch;201.0;195.0;198.0;195.0;201.0
1-https://abs.twimg.com/responsive-web/client-web/vendors~main.c1d6abe5.js;86-https://abs.twimg.com/responsive-web/client-web/loader.PushNotificationsPrompt.dd4d8de5.js;fetch;226.0;209.0;217.5;209.0;226.0
1-https://abs.twimg.com/responsive-web/client-web/vendors~main.c1d6abe5.js;87-https://abs.twimg.com/responsive-web/client-web/loader.SideNav.184cefe5.js;script;250.0;187.0;218.5;187.0;250.0
1-https://abs.twimg.com/responsive-web/client-web/vendors~main.c1d6abe5.js;88-https://abs.twimg.com/responsive-web/client-web/loader.SignupModule.55bfeaf5.js;fetch;226.0;209.0;217.5;209.0;226.0
1-https://abs.twimg.com/responsive-web/client-web/vendors~main.c1d6abe5.js;89-https://abs.twimg.com/responsive-web/client-web/loader.TimelineRenderer.667dfd65.js;fetch;201.0;192.0;196.5;192.0;201.0
1-https://abs.twimg.com/responsive-web/client-web/vendors~main.c1d6abe5.js;90-https://abs.twimg.com/responsive-web/client-web/loader.TweetCurationActionMenu.21941e15.js;fetch;201.0;188.0;194.5;188.0;201.0
1-https://abs.twimg.com/responsive-web/client-web/vendors~main.c1d6abe5.js;91-https://abs.twimg.com/responsive-web/client-web/loader.Typeahead.2fef70a5.js;fetch;205.0;188.0;196.5;188.0;205.0
1-https://abs.twimg.com/responsive-web/client-web/vendors~main.c1d6abe5.js;92-https://abs.twimg.com/responsive-web/client-web/loader.WideLayout.18d88755.js;fetch;202.0;188.0;195.0;188.0;202.0
1-https://abs.twimg.com/responsive-web/client-web/vendors~main.c1d6abe5.js;93-https://abs.twimg.com/responsive-web/client-web/loader.directMessagesData.c0ebe365.js;fetch;204.0;187.0;195.5;187.0;204.0
1-https://abs.twimg.com/responsive-web/client-web/vendors~main.c1d6abe5.js;94-https://abs.twimg.com/responsive-web/client-web/loader.graphQLDarkReads.a6064145.js;fetch;209.0;208.0;208.5;208.0;209.0
1-https://abs.twimg.com/responsive-web/client-web/vendors~main.c1d6abe5.js;95-https://abs.twimg.com/responsive-web/client-web/loader.personalizationData.df0da5a5.js;fetch;209.0;189.0;199.0;189.0;209.0
1-https://abs.twimg.com/responsive-web/client-web/vendors~main.c1d6abe5.js;96-https://abs.twimg.com/responsive-web/client-web/loaders.video.PlayerBase.94bee5b5.js;fetch;199.0;176.0;187.5;176.0;199.0
1-https://abs.twimg.com/responsive-web/client-web/vendors~main.c1d6abe5.js;97-https://abs.twimg.com/responsive-web/client-web/loaders.video.PlayerHls13.49f959e5.js;fetch;181.0;185.0;183.0;181.0;185.0
1-https://abs.twimg.com/responsive-web/client-web/vendors~main.c1d6abe5.js;98-https://api.twitter.com/1.1/branch/init.json;xhr;7.0;17.0;12.0;7.0;17.0
1-https://abs.twimg.com/responsive-web/client-web/vendors~main.c1d6abe5.js;99-https://abs.twimg.com/responsive-web/client-web/loaders.video.PlayerUi.06e3c8c5.js;fetch;200.0;184.0;192.0;184.0;200.0
1-https://abs.twimg.com/responsive-web/client-web/vendors~main.c1d6abe5.js;100-https://abs.twimg.com/responsive-web/client-web/loaders.video.VideoPlayerDefaultUI.f450a855.js;fetch;205.0;182.0;193.5;182.0;205.0
1-https://abs.twimg.com/responsive-web/client-web/vendors~main.c1d6abe5.js;101-https://abs.twimg.com/responsive-web/client-web/sharedCore.2ebf8535.js;script;245.0;109.0;177.0;109.0;245.0
1-https://abs.twimg.com/responsive-web/client-web/vendors~main.c1d6abe5.js;102-https://abs.twimg.com/responsive-web/client-web/shared~bundle.ComposeMedia~bundle.Display~bundle.Ocf~bundle.Settings~bundle.SettingsProfile~bundle.UserLists~.a980b805.js;script;250.0;169.0;209.5;169.0;250.0
1-https://abs.twimg.com/responsive-web/client-web/vendors~main.c1d6abe5.js;103-https://abs.twimg.com/responsive-web/client-web/shared~bundle.Compose~bundle.RichTextCompose~bundle.PlainTextCompose.086daa95.js;fetch;202.0;186.0;194.0;186.0;202.0
1-https://abs.twimg.com/responsive-web/client-web/vendors~main.c1d6abe5.js;104-https://abs.twimg.com/responsive-web/client-web/shared~bundle.DirectMessages~bundle.TweetMediaDetail~bundle.UserAvatar.089346f5.js;fetch;208.0;188.0;198.0;188.0;208.0
1-https://abs.twimg.com/responsive-web/client-web/vendors~main.c1d6abe5.js;105-https://abs.twimg.com/responsive-web/client-web/shared~bundle.Explore~loader.ExploreSidebar.10a9ac55.js;fetch;207.0;192.0;199.5;192.0;207.0
1-https://abs.twimg.com/responsive-web/client-web/vendors~main.c1d6abe5.js;106-https://abs.twimg.com/responsive-web/client-web/shared~bundle.LiveEvent~bundle.UserMoments.d11fd7f5.js;fetch;204.0;189.0;196.5;189.0;204.0
1-https://abs.twimg.com/responsive-web/client-web/vendors~main.c1d6abe5.js;107-https://abs.twimg.com/responsive-web/client-web/shared~bundle.Ocf~bundle.SettingsProfile~bundle.UserLists.c5b4e325.js;script;249.0;170.0;209.5;170.0;249.0
1-https://abs.twimg.com/responsive-web/client-web/vendors~main.c1d6abe5.js;108-https://abs.twimg.com/responsive-web/client-web/shared~bundle.RichTextCompose~bundle.DMRichTextCompose~ondemand.RichText.18f02845.js;fetch;195.0;168.0;181.5;168.0;195.0
1-https://abs.twimg.com/responsive-web/client-web/vendors~main.c1d6abe5.js;109-https://abs.twimg.com/responsive-web/client-web/shared~bundle.Settings~bundle.SettingsTransparency.35d6b065.js;fetch;202.0;194.0;198.0;194.0;202.0
1-https://abs.twimg.com/responsive-web/client-web/vendors~main.c1d6abe5.js;110-https://abs.twimg.com/responsive-web/client-web/shared~bundle.Settings~ondemand.SettingsInternals~bundle.SettingsTransparency~bundle.SettingsRevamp~ondemand..53d9f0b5.js;fetch;208.0;191.0;199.5;191.0;208.0
1-https://abs.twimg.com/responsive-web/client-web/vendors~main.c1d6abe5.js;111-https://abs.twimg.com/responsive-web/client-web/shared~bundle.TopicPeek~ondemand.EmojiPicker.9e4d43f5.js;fetch;207.0;189.0;198.0;189.0;207.0
1-https://abs.twimg.com/responsive-web/client-web/vendors~main.c1d6abe5.js;112-https://abs.twimg.com/responsive-web/client-web/shared~loader.DMDrawer~bundle.Compose~bundle.RichTextCompose~bundle.DirectMessages~bundle.DMRichTextCompose~b.d89d1b25.js;script;249.0;172.0;210.5;172.0;249.0
1-https://abs.twimg.com/responsive-web/client-web/vendors~main.c1d6abe5.js;113-https://abs.twimg.com/responsive-web/client-web/shared~loader.DMDrawer~bundle.DirectMessages~bundle.DMRichTextCompose.0fdb94f5.js;fetch;200.0;186.0;193.0;186.0;200.0
